Time_ms,Main_val,Compasste1_val,Compasste2_val,Main_raw,Compasste1_raw,Compasste2_raw,Marker
2298,19,20,0,521,470,462,0
2309,18,27,0,517,473,462,0
2321,19,20,0,521,470,462,0
2333,15,27,0,510,473,462,0
2344,18,14,0,519,467,462,0
2356,18,12,0,519,466,462,0
2368,19,12,0,521,466,462,0
2380,20,12,0,522,466,462,0
2391,21,22,0,526,471,462,0
2403,22,22,0,527,471,462,0
2415,22,29,0,528,474,462,0
2426,22,35,0,528,477,462,0
2438,21,35,0,525,477,462,0
2450,25,43,0,535,481,462,0
2461,27,55,0,540,487,462,0
2473,27,59,0,540,489,462,0
2485,30,67,0,548,493,462,0
2497,31,78,0,549,498,462,0
2508,33,82,0,555,500,462,0
2520,33,92,0,554,505,462,0
2532,38,94,0,567,506,462,0
2543,37,90,0,565,504,462,0
2555,42,100,0,577,512,462,0
2567,41,100,0,574,515,462,0
2579,47,100,0,589,513,462,0
2590,48,100,0,592,520,462,0
2602,57,100,0,613,520,462,0
2614,60,100,0,620,518,462,0
2625,65,100,0,633,512,462,0
2637,64,100,0,630,518,462,0
2649,73,100,0,651,520,462,0
2660,75,100,0,658,519,462,0
2672,75,100,0,658,516,462,0
2684,74,100,0,654,514,462,0
2696,82,100,0,674,517,462,0
2707,80,98,0,670,508,463,0
2719,89,100,0,690,514,463,0
2731,88,100,0,688,512,463,0
2742,95,100,0,706,509,463,0
2754,84,88,0,678,503,463,0
2766,93,88,0,701,503,463,0
2778,93,86,0,700,502,462,0
2789,94,76,0,703,497,463,0
2801,93,67,0,701,493,463,0
2813,99,63,0,716,491,463,0
2824,97,61,0,711,490,463,0
2836,89,63,0,690,491,462,0
2848,81,51,0,671,485,463,0
2859,48,6,0,592,463,463,0
2871,82,41,0,673,480,463,0
2883,90,29,0,693,474,462,0
2895,100,39,0,718,479,462,0
2906,100,35,0,721,477,462,0
2918,93,24,0,701,472,462,0
2930,91,24,0,695,472,462,0
2941,75,12,0,657,466,462,0
2953,73,0,0,651,459,462,0
2965,66,0,0,636,460,462,0
2976,62,0,0,626,450,463,0
2988,59,0,0,619,452,463,0
3000,57,0,0,613,449,463,0
3012,50,0,0,597,449,463,0
3023,36,0,0,561,446,463,0
3035,14,0,0,507,439,462,0
3047,12,0,0,503,442,462,0
3058,9,0,0,497,443,462,0
3070,8,0,0,493,436,462,0
3082,0,0,0,468,430,462,0
3094,0,0,0,462,429,462,0
3105,0,0,0,453,432,462,0
3117,0,0,0,431,440,462,0
3129,0,0,0,408,435,462,0
3140,0,0,0,380,437,462,0
3152,0,0,0,384,434,463,0
3164,0,0,0,371,429,462,0
3175,0,0,0,343,426,462,0
3187,0,0,0,346,432,462,0
3199,0,0,0,335,432,462,0
3211,0,0,0,317,428,462,0
3222,0,0,0,309,431,462,0
3234,0,0,0,297,427,462,0
3246,0,0,0,277,424,462,0
3257,0,0,0,269,420,462,0
3269,0,0,0,272,424,462,0
3281,0,0,0,266,419,462,0
3293,0,0,0,249,413,462,0
3304,0,0,0,237,415,462,0
3316,0,0,0,262,414,462,0
3328,0,0,0,270,406,462,0
3339,0,0,0,271,411,462,0
3351,0,0,0,280,411,462,0
3363,0,0,0,281,405,462,0
3374,0,0,0,284,406,462,0
3386,0,0,0,292,409,462,0
3398,0,0,0,304,405,462,0
3410,0,0,0,316,405,462,0
3421,0,0,0,309,401,462,0
3433,0,0,0,325,402,462,0
3445,0,0,0,332,406,463,0
3456,0,0,0,336,405,462,0
3468,0,0,0,334,405,463,0
3480,0,0,0,328,400,463,0
3491,0,0,0,333,398,462,0
3503,0,0,0,336,401,463,0
3515,0,0,0,330,402,463,0
3527,0,0,0,332,398,463,0
3538,0,0,0,334,400,463,0
3550,0,0,0,332,401,462,0
3562,0,0,0,329,399,462,0
3573,0,0,0,323,396,463,0
3585,0,0,0,331,396,462,0
3597,0,0,0,337,403,462,0
3609,0,0,0,339,405,462,0
3620,0,0,0,344,402,462,0
3632,0,0,0,329,400,462,0
3644,0,0,0,347,399,463,0
3655,0,0,0,356,398,462,0
3667,0,0,0,364,396,463,0
3679,0,0,0,376,404,463,0
3690,0,0,0,384,405,462,0
3702,0,0,0,391,406,462,0
3714,0,0,0,370,408,463,0
3726,0,0,0,396,412,463,0
3737,0,0,0,424,408,463,0
3749,0,0,0,427,414,463,0
3761,0,0,0,448,417,462,0
3772,0,0,0,435,419,462,0
3784,0,0,0,458,419,462,0
3796,0,0,0,467,416,462,0
3808,0,0,0,473,410,462,0
3819,31,0,0,549,424,463,0
3831,25,0,0,536,435,462,0
3843,36,0,0,562,447,462,0
3854,25,0,0,535,449,462,0
3866,42,0,0,576,457,462,0
3878,33,0,0,555,448,462,0
3889,46,0,0,587,444,463,0
3901,46,0,0,586,457,462,0
3913,59,20,0,618,470,462,0
3925,64,35,0,630,477,462,0
3936,71,47,0,647,483,462,0
3948,62,49,0,626,484,462,0
3960,61,47,0,624,483,462,0
3971,69,57,0,642,488,463,0
3983,60,57,0,620,488,462,0
3995,68,57,0,639,488,462,0
4006,61,65,0,622,492,462,0
4018,66,78,0,635,498,463,0
4031,44,86,0,582,502,462,0
4043,57,86,0,614,502,462,0
4055,48,92,0,592,505,462,0
4066,46,100,0,586,512,462,0
4078,40,100,0,571,513,462,0
4090,27,100,0,540,509,462,0
4102,19,100,0,520,515,462,0
4113,19,100,0,520,517,463,0
4125,14,100,0,508,520,463,0
4137,0,100,0,453,521,463,0
4148,0,100,0,453,525,462,0
4160,0,100,0,421,523,462,0
4172,0,100,0,434,526,462,0
4184,0,100,0,394,523,462,0
4195,0,100,0,374,520,462,0
4207,0,100,0,331,517,462,0
4219,0,100,0,327,514,463,0
4230,0,96,0,303,507,462,0
4242,0,82,0,277,500,463,0
4254,0,69,0,249,494,463,0
4265,0,57,0,234,488,463,0
4277,0,47,0,239,483,463,0
4289,0,33,0,209,476,463,0
4301,0,22,0,215,471,462,0
4312,0,10,0,184,465,462,0
4324,0,0,0,178,460,462,0
4336,0,0,0,154,454,462,0
4347,0,0,0,161,453,462,0
4359,0,0,0,142,447,462,0
4371,0,0,0,141,444,463,0
4383,0,0,0,147,442,462,0
4394,0,0,0,142,440,463,0
4406,0,0,0,140,443,463,0
4418,0,0,0,150,440,462,0
4429,0,0,0,153,440,463,0
4441,0,0,0,163,438,462,0
4453,0,0,0,166,436,463,0
4464,0,0,0,183,433,463,0
4476,0,0,0,196,432,462,0
4488,0,0,0,203,431,462,0
4500,0,0,0,221,430,462,0
4511,0,0,0,232,430,462,0
4523,0,0,0,250,429,462,0
4535,0,0,0,266,428,462,0
4546,0,0,0,281,429,462,0
4558,0,0,0,296,429,462,0
4570,0,0,0,313,430,462,0
4581,0,0,0,325,432,462,0
4593,0,0,0,337,430,462,0
4605,0,0,0,353,432,462,0
4617,0,0,0,366,432,463,0
4628,0,0,0,377,435,462,0
4640,0,0,0,388,435,462,0
4652,0,0,0,401,436,462,0
4663,0,0,0,412,437,462,0
4675,0,0,0,419,438,462,0
4687,0,0,0,429,439,462,0
4699,0,0,0,438,441,462,0
4710,0,0,0,446,444,462,0
4722,0,0,0,453,448,462,0
4734,0,0,0,461,448,462,0
4745,0,0,0,470,450,462,0
4757,0,0,0,475,452,462,0
4769,3,0,0,481,453,462,0
4780,5,0,0,486,456,462,0
4792,6,0,0,488,458,462,0
4804,8,2,0,494,461,462,0
4816,10,2,0,499,461,462,0
4827,12,6,0,504,463,462,0
4839,14,8,0,507,464,462,0
4851,15,12,0,510,466,463,0
4862,15,12,0,510,466,462,0
4874,16,12,0,512,466,462,0
4886,16,14,0,513,467,462,0
4898,16,14,0,514,467,462,0
4909,17,14,0,516,467,462,0
4921,18,16,0,517,468,463,0
4933,17,20,0,516,470,462,0
4944,18,20,0,517,470,462,0
4956,18,22,0,517,471,463,0
4968,18,24,0,517,472,462,0
4979,18,27,0,518,473,462,0
4991,18,27,0,519,473,462,0
5003,18,29,0,518,474,462,0
5015,18,31,0,517,475,462,0
5026,18,31,0,517,475,462,0
5038,17,33,0,516,476,463,0
5050,17,35,0,515,477,463,0
5061,16,33,0,512,476,463,0
5073,16,35,0,513,477,463,0
5085,16,33,0,513,476,462,0
5097,16,33,0,513,476,463,0
5108,15,35,0,511,477,462,0
5120,15,37,0,510,478,463,0
5132,15,37,0,510,478,462,0
5143,14,37,0,509,478,463,0
5155,14,37,0,509,478,462,0
5167,14,41,0,509,480,462,0
5178,14,43,0,507,481,462,0
5190,14,39,0,507,479,462,0
5202,14,39,0,507,479,462,0
5214,13,39,0,506,479,462,0
5225,13,41,0,505,480,462,0
5237,12,43,0,503,481,463,0
5249,12,41,0,503,480,462,0
5260,11,41,0,502,480,462,0
5272,12,43,0,503,481,463,0
5284,12,45,0,503,482,463,0
5296,11,43,0,501,481,462,0
5307,10,43,0,499,481,462,0
5319,11,41,0,500,480,462,0
5331,10,45,0,499,482,462,0
5342,10,43,0,498,481,462,0
5354,10,45,0,499,482,462,0
5366,10,45,0,498,482,462,0
5377,10,47,0,498,483,462,0
5389,10,47,0,499,483,462,0
5401,10,49,0,498,484,462,0
5413,10,45,0,498,482,462,0
5424,10,43,0,498,481,462,0
5436,9,49,0,496,484,463,0
5448,10,49,0,498,484,463,0
5459,10,49,0,499,484,463,0
5471,10,49,0,499,484,463,0
5483,10,47,0,499,483,463,0
5494,10,49,0,499,484,462,0
5506,11,53,0,500,486,463,0
5518,9,45,0,497,482,463,0
5530,10,51,0,499,485,462,0
5541,11,55,0,500,487,463,0
5553,11,51,0,501,485,463,0
5565,10,57,0,499,488,462,0
5576,11,55,0,502,487,462,0
5588,10,49,0,498,484,462,0
5600,9,53,0,496,486,463,0
5612,11,55,0,501,487,462,0
5623,11,45,0,501,482,462,0
5635,11,41,0,502,480,463,0
5647,10,43,0,499,481,463,0
5658,13,49,0,505,484,462,0
5670,12,49,0,503,484,463,0
5682,13,43,0,505,481,462,0
5693,16,45,0,512,482,463,0
5705,17,45,0,515,482,462,0
5717,18,49,0,518,484,463,0
5729,18,57,0,519,488,463,0
5740,20,65,0,524,492,463,0
5752,23,78,0,529,498,463,0
5764,21,86,0,526,502,462,0
5775,23,92,0,531,505,463,0
5787,26,86,0,537,502,463,0
5799,28,96,0,542,507,463,0
5811,32,100,0,553,513,463,0
5822,34,100,0,558,515,463,0
5834,34,100,0,556,518,463,0
5846,36,100,0,563,518,462,0
5857,36,100,0,563,522,462,0
5869,35,100,0,560,522,463,0
5881,39,100,0,568,526,463,0
5892,43,100,0,579,525,463,0
5904,45,100,0,585,528,462,0
5916,45,100,0,585,526,462,0
5928,48,100,0,591,525,463,0
5939,53,100,0,603,521,462,0
5951,51,100,0,599,521,462,0
5963,52,100,0,600,519,463,0
5974,53,100,0,603,519,462,0
5986,62,100,0,626,513,462,0
5998,57,100,0,612,516,462,0
6010,68,100,0,640,517,462,0
6021,69,100,0,643,513,463,0
6034,78,100,0,665,514,462,0
6046,82,100,0,674,519,463,0
6058,85,100,0,681,515,462,0
6069,90,100,0,694,518,463,0
6081,93,100,0,701,510,463,0
6093,92,100,0,698,512,462,0
6105,99,100,0,716,509,462,0
6116,93,96,0,702,507,462,0
6128,99,100,0,716,511,462,0
6140,96,86,0,708,502,462,0
6151,95,80,0,706,499,462,0
6163,85,65,0,681,492,462,0
6175,87,49,0,686,484,462,0
6186,77,39,0,661,479,462,0
6198,84,41,0,678,480,462,0
6210,71,35,0,648,477,462,0
6222,90,33,0,694,476,462,0
6233,87,29,0,687,474,462,0
6245,87,29,0,686,474,462,0
6257,82,20,0,675,470,462,0
6268,93,18,0,702,469,462,0
6280,95,20,0,706,470,462,0
6292,90,4,0,694,462,462,0
6304,84,0,0,678,458,462,0
6315,78,10,0,665,465,462,0
6327,69,12,0,642,466,462,0
6339,68,4,0,639,462,462,0
6350,54,0,0,605,459,462,0
6362,42,0,0,576,456,462,0
6374,39,0,0,568,450,462,0
6385,26,0,0,537,453,462,0
6397,14,0,0,509,445,462,0
6409,7,0,0,491,451,462,0
6421,8,0,0,493,450,462,0
6432,0,0,0,472,450,462,0
6444,0,0,0,455,440,462,0
6456,0,0,0,440,454,462,0
6467,0,0,0,417,451,462,0
6479,0,0,0,379,445,462,0
6491,0,0,0,385,438,462,0
6502,0,0,0,390,448,462,0
6514,0,0,0,384,448,462,0
6526,0,0,0,377,448,462,0
6538,0,0,0,378,442,462,0
6549,0,0,0,375,450,462,0
6561,0,0,0,373,440,462,0
6573,0,0,0,371,438,462,0
6584,0,0,0,372,445,462,0
6596,0,0,0,373,443,462,0
6608,0,0,0,359,439,462,0
6620,0,0,0,355,439,462,0
6631,0,0,0,342,435,462,0
6643,0,0,0,331,434,463,0
6655,0,0,0,325,430,463,0
6666,0,0,0,308,430,463,0
6678,0,0,0,292,427,463,0
6690,0,0,0,282,430,463,0
6701,0,0,0,271,422,463,0
6713,0,0,0,262,426,462,0
6725,0,0,0,262,423,462,0
6737,0,0,0,259,420,462,0
6748,0,0,0,266,426,462,0
6760,0,0,0,255,426,462,0
6772,0,0,0,267,431,462,0
6783,0,0,0,243,428,462,0
6795,0,0,0,257,424,462,0
6807,0,0,0,293,427,462,0
6819,0,0,0,301,430,462,0
6830,0,0,0,317,435,463,0
6842,0,0,0,322,438,462,0
6854,0,0,0,341,443,463,0
6865,0,0,0,342,439,462,0
6877,0,0,0,349,435,462,0
6889,0,0,0,362,447,463,0
6900,0,0,0,377,446,462,0
6912,0,0,0,387,449,463,0
6924,0,0,0,389,443,463,0
6936,0,0,0,379,442,463,0
6947,0,0,0,406,447,463,0
6959,0,0,0,407,453,463,0
6971,0,0,0,422,444,463,0
6982,0,0,0,428,450,462,0
6994,0,0,0,432,441,463,0
7006,0,0,0,436,450,462,0
7017,0,0,0,440,451,463,0
7029,0,0,0,457,452,462,0
7041,0,0,0,451,449,462,0
7053,0,0,0,445,450,462,0
7064,0,0,0,457,452,462,0
7076,0,0,0,458,453,462,0
7088,0,0,0,459,455,462,0
7099,3,0,0,481,452,462,0
7111,0,0,0,452,451,462,0
7123,5,0,0,485,450,462,0
7135,0,0,0,436,448,462,0
7146,0,0,0,474,449,462,0
7158,0,0,0,435,450,462,0
7170,0,0,0,462,450,462,0
7181,11,0,0,500,448,462,0
7193,0,0,0,461,453,463,0
7205,15,2,0,510,461,463,0
7216,0,0,0,459,456,462,0
7228,15,0,0,510,444,463,0
7240,14,0,0,508,448,463,0
7252,18,0,0,517,452,463,0
7263,19,0,0,520,453,462,0
7275,9,0,0,495,452,463,0
7287,30,0,0,547,452,462,0
7298,33,0,0,554,457,462,0
7310,33,0,0,554,454,462,0
7322,42,0,0,577,455,462,0
7334,36,4,0,561,462,462,0
7345,32,20,0,551,470,462,0
7357,59,12,0,619,466,462,0
7369,42,16,0,577,468,462,0
7380,45,14,0,583,467,462,0
7392,60,45,0,621,482,462,0
7404,46,37,0,587,478,462,0
7415,55,47,0,608,483,462,0
7427,41,57,0,575,488,462,0
7439,23,33,0,531,476,462,0
7451,47,57,0,589,488,462,0
7462,30,49,0,548,484,462,0
7474,41,61,0,573,490,462,0
7486,9,67,0,497,493,462,0
7497,20,90,0,523,504,463,0
7509,7,65,0,492,492,462,0
7521,3,78,0,481,498,462,0
7532,0,88,0,455,503,463,0
7544,2,86,0,479,502,463,0
7556,0,84,0,418,501,463,0
7568,0,90,0,419,504,462,0
7579,0,92,0,403,505,463,0
7591,0,84,0,383,501,463,0
7603,0,78,0,345,498,463,0
7614,0,71,0,327,495,463,0
7626,0,63,0,327,491,462,0
7638,0,39,0,295,479,462,0
7650,0,29,0,281,474,462,0
7661,0,10,0,241,465,462,0
7673,0,0,0,239,453,462,0
7685,0,0,0,213,449,462,0
7696,0,0,0,191,434,462,0
7708,0,0,0,162,433,462,0
7720,0,0,0,148,424,462,0
7731,0,0,0,146,421,462,0
7743,0,0,0,123,415,462,0
7755,0,0,0,111,410,462,0
7767,0,0,0,100,406,462,0
7778,0,0,0,103,402,462,0
7790,0,0,0,106,401,462,0
7802,0,0,0,104,402,463,0
7813,0,0,0,102,400,463,0
7825,0,0,0,117,401,462,0
7837,0,0,0,129,398,462,0
7849,0,0,0,132,396,462,0
7860,0,0,0,146,391,462,0
7872,0,0,0,155,390,462,0
7884,0,0,0,174,388,463,0
7895,0,0,0,179,389,462,0
7907,0,0,0,203,386,463,0
7919,0,0,0,218,387,462,0
7930,0,0,0,236,387,462,0
7942,0,0,0,250,388,462,0
7954,0,0,0,268,389,462,0
7966,0,0,0,284,388,463,0
7977,0,0,0,299,388,463,0
7989,0,0,0,313,390,463,0
8001,0,0,0,328,391,463,0
8012,0,0,0,340,394,463,0
8024,0,0,0,351,394,463,0
8037,0,0,0,365,396,462,0
8049,0,0,0,377,397,463,0
8061,0,0,0,386,396,463,0
8072,0,0,0,395,399,463,0
8084,0,0,0,404,400,462,0
8096,0,0,0,415,403,463,0
8108,0,0,0,422,405,462,0
8119,0,0,0,428,407,463,0
8131,0,0,0,434,409,463,0
8143,0,0,0,441,412,463,0
8154,0,0,0,448,413,463,0
8166,0,0,0,453,416,462,0
8178,0,0,0,459,418,463,0
8189,0,0,0,463,421,463,0
8201,0,0,0,470,423,462,0
8213,0,0,0,474,424,462,0
8225,2,0,0,478,426,462,0
8236,3,0,0,481,428,462,0
8248,4,0,0,484,430,462,0
8260,6,0,0,488,433,462,0
8271,7,0,0,491,435,462,0
8283,8,0,0,493,437,462,0
8295,8,0,0,493,440,462,0
8307,9,0,0,497,441,462,0
8318,11,0,0,501,442,462,0
8330,11,0,0,502,442,462,0
8342,12,0,0,503,443,462,0
8353,12,0,0,503,444,462,0
8365,13,0,0,505,446,462,0
8377,13,0,0,506,446,462,0
8388,14,0,0,507,448,462,0
8400,14,0,0,508,450,462,0
8412,14,0,0,509,451,462,0
8424,14,0,0,507,453,462,0
8435,15,0,0,510,454,462,0
8447,14,0,0,508,456,462,0
8459,14,0,0,509,455,462,0
8470,15,0,0,510,456,462,0
8482,15,0,0,510,456,462,0
8494,16,0,0,513,457,462,0
8505,16,0,0,514,458,462,0
8517,17,0,0,515,460,462,0
8529,16,2,0,513,461,462,0
8541,15,6,0,511,463,462,0
8552,16,10,0,514,465,462,0
8564,16,10,0,514,465,462,0
8576,16,10,0,513,465,462,0
8587,16,10,0,512,465,462,0
8599,16,12,0,513,466,462,0
8611,16,14,0,513,467,462,0
8623,15,16,0,510,468,462,0
8634,16,16,0,514,468,462,0
8646,16,18,0,514,469,462,0
8658,17,22,0,515,471,462,0
8669,17,22,0,515,471,462,0
8681,18,24,0,517,472,462,0
8693,18,24,0,517,472,462,0
8704,18,20,0,517,470,462,0
8716,18,27,0,517,473,462,0
8728,18,31,0,519,475,462,0
8740,17,31,0,516,475,462,0
8751,17,27,0,516,473,462,0
8763,18,33,0,518,476,462,0
8775,16,29,0,512,474,462,0
8786,18,33,0,519,476,462,0
8798,18,33,0,517,476,462,0
8810,19,27,0,520,473,462,0
8822,19,31,0,521,475,462,0
8833,20,29,0,524,474,462,0
8845,20,33,0,522,476,462,0
8857,22,33,0,527,476,463,0
8868,23,39,0,529,479,462,0
8880,25,55,0,534,487,462,0
8892,23,61,0,531,490,462,0
8903,24,53,0,533,486,462,0
8915,23,67,0,531,493,462,0
8927,25,49,0,534,484,462,0
8939,28,63,0,542,491,462,0
8950,30,80,0,546,499,462,0
8962,33,94,0,554,506,462,0
8974,32,78,0,552,498,462,0
8985,33,88,0,554,503,462,0
8997,36,86,0,563,502,462,0
9009,37,96,0,564,507,462,0
9021,39,100,0,570,509,462,0
9032,41,100,0,575,514,462,0
9044,47,100,0,588,522,462,0
9056,46,100,0,586,525,462,0
9067,52,100,0,602,533,462,0
9079,54,100,0,605,529,462,0
9091,53,100,0,603,541,462,0
9102,55,100,0,609,536,462,0
9114,52,100,0,602,535,462,0
9126,52,100,0,601,533,462,0
9138,55,100,0,608,530,462,0
9149,57,100,0,614,537,462,0
9161,55,100,0,608,538,462,0
9173,59,100,0,617,532,462,0
9184,57,100,0,612,528,462,0
9196,59,100,0,619,525,462,0
9208,55,100,0,609,525,462,0
9220,60,100,0,621,530,462,0
9231,61,100,0,623,527,462,0
9243,66,100,0,635,523,462,0
9255,66,100,0,635,527,462,0
9266,71,100,0,647,525,462,0
9278,71,100,0,648,522,462,0
9290,71,100,0,648,522,462,0
9301,67,100,0,638,521,462,0
9313,71,100,0,647,520,462,0
9325,65,100,0,632,519,462,0
9337,61,100,0,624,516,462,0
9348,68,100,0,639,514,462,0
9360,73,100,0,653,513,462,0
9372,71,100,0,648,517,462,0
9383,72,100,0,649,509,462,0
9395,57,90,0,613,504,462,0
9407,74,98,0,655,508,462,0
9419,73,92,0,652,505,462,0
9430,73,78,0,653,498,462,0
9442,63,59,0,628,489,462,0
9454,73,71,0,653,495,462,0
9465,64,63,0,629,491,462,0
9477,62,47,0,625,483,462,0
9489,39,22,0,568,471,463,0
9500,68,33,0,639,476,462,0
9512,73,37,0,652,478,462,0
9524,65,29,0,633,474,462,0
9536,67,14,0,638,467,462,0
9547,66,20,0,636,470,462,0
9559,66,20,0,634,470,462,0
9571,59,2,0,617,461,462,0
9582,49,4,0,593,462,462,0
9594,48,0,0,592,459,462,0
9606,46,0,0,586,456,462,0
9617,45,0,0,583,453,462,0
9629,45,0,0,585,450,462,0
9641,44,0,0,581,454,462,0
9653,24,0,0,532,453,462,0
9664,21,0,0,526,450,462,0
9676,14,0,0,509,457,462,0
9688,22,0,0,527,453,462,0
9699,16,0,0,512,456,463,0
9711,9,0,0,495,450,462,0
9723,15,0,0,511,458,462,0
9735,4,0,0,484,456,463,0
9746,7,0,0,492,455,462,0
9758,0,0,0,457,459,463,0
9770,0,2,0,463,461,463,0
9781,0,0,0,452,457,463,0
9793,0,0,0,446,460,463,0
9805,0,0,0,432,452,463,0
9816,0,4,0,432,462,463,0
9828,0,0,0,384,458,462,0
9840,0,4,0,426,462,463,0
9852,0,0,0,420,460,463,0
9863,0,0,0,409,455,462,0
9875,0,0,0,399,457,462,0
9887,0,0,0,389,460,462,0
9898,0,2,0,380,461,462,0
9910,0,0,0,366,458,462,0
9922,0,0,0,361,455,462,0
9934,0,0,0,343,454,462,0
9945,0,0,0,331,454,462,0
9957,0,0,0,317,454,462,0
9969,0,0,0,298,451,462,0
9980,0,0,0,277,445,462,0
9992,0,0,0,258,446,462,0
10004,0,0,0,254,444,462,0
10015,0,0,0,248,439,463,0
10027,0,0,0,239,440,462,0
10040,0,0,0,252,442,462,0
10052,0,0,0,253,440,463,0
10064,0,0,0,253,443,462,0
10075,0,0,0,252,444,462,0
10087,0,0,0,257,444,462,0
10099,0,0,0,252,445,463,0
10110,0,0,0,266,443,462,0
10122,0,0,0,266,446,463,0
10134,0,0,0,287,447,463,0
10146,0,0,0,306,448,463,0
10157,0,0,0,311,450,463,0
10169,0,0,0,336,449,462,0
10181,0,0,0,332,453,462,0
10192,0,0,0,375,454,462,0
10204,0,0,0,396,459,462,0
10216,0,6,0,394,463,462,0
10227,0,8,0,432,464,462,0
10239,0,2,0,412,461,462,0
10251,0,4,0,422,462,463,0
10263,0,10,0,454,465,462,0
10274,0,10,0,467,465,462,0
10286,0,8,0,472,464,463,0
10298,0,0,0,472,456,462,0
10309,7,4,0,490,462,462,0
10321,0,6,0,472,463,462,0
10333,17,10,0,515,465,462,0
10345,16,12,0,512,466,462,0
10356,26,22,0,538,471,462,0
10368,18,12,0,518,466,462,0
10380,20,0,0,522,457,462,0
10391,43,6,0,579,463,462,0
10403,29,6,0,545,463,462,0
10415,50,24,0,596,472,462,0
10426,37,18,0,564,469,462,0
10438,56,16,0,610,468,462,0
10450,42,29,0,577,474,462,0
10462,53,22,0,604,471,462,0
10473,42,35,0,577,477,462,0
10485,59,31,0,617,475,462,0
10497,45,37,0,584,478,463,0
10508,45,39,0,583,479,462,0
10520,57,53,0,612,486,462,0
10532,38,43,0,567,481,462,0
10544,48,49,0,592,484,462,0
10555,37,45,0,564,482,462,0
10567,43,55,0,578,487,463,0
10579,21,55,0,525,487,463,0
10590,39,78,0,568,498,463,0
10602,20,73,0,524,496,463,0
10614,17,82,0,515,500,463,0
10625,0,92,0,475,505,463,0
10637,0,82,0,469,500,463,0
10649,0,90,0,454,504,463,0
10661,0,98,0,446,508,463,0
10672,0,94,0,424,506,463,0
10684,0,96,0,385,507,463,0
10696,0,100,0,373,512,462,0
10707,0,100,0,388,516,463,0
10719,0,100,0,354,515,463,0
10731,0,98,0,330,508,463,0
10742,0,94,0,311,506,463,0
10754,0,88,0,304,503,463,0
10766,0,78,0,285,498,463,0
10778,0,73,0,275,496,463,0
10789,0,55,0,254,487,462,0
10801,0,43,0,258,481,462,0
10813,0,24,0,233,472,463,0
10824,0,10,0,215,465,462,0
10836,0,0,0,200,457,463,0
10848,0,0,0,176,448,463,0
10860,0,0,0,178,447,462,0
10871,0,0,0,171,443,462,0
10883,0,0,0,157,438,463,0
10895,0,0,0,171,438,463,0
10906,0,0,0,158,437,463,0
10918,0,0,0,149,434,462,0
10930,0,0,0,151,430,462,0
10941,0,0,0,142,426,462,0
10953,0,0,0,146,421,462,0
10965,0,0,0,149,420,463,0
10977,0,0,0,152,416,462,0
10988,0,0,0,158,416,462,0
11000,0,0,0,175,415,462,0
11012,0,0,0,185,411,462,0
11023,0,0,0,197,411,462,0
11035,0,0,0,210,410,463,0
11047,0,0,0,226,405,462,0
11059,0,0,0,243,403,463,0
11070,0,0,0,260,402,462,0
11082,0,0,0,275,401,462,0
11094,0,0,0,291,400,462,0
11105,0,0,0,307,400,462,0
11117,0,0,0,324,401,462,0
11129,0,0,0,337,403,462,0
11140,0,0,0,349,406,462,0
11152,0,0,0,362,409,462,0
11164,0,0,0,374,409,463,0
11176,0,0,0,384,411,463,0
11187,0,0,0,396,411,462,0
11199,0,0,0,405,412,463,0
11211,0,0,0,413,413,462,0
11222,0,0,0,424,415,463,0
11234,0,0,0,433,416,462,0
11246,0,0,0,442,420,462,0
11258,0,0,0,448,423,462,0
11269,0,0,0,456,425,462,0
11281,0,0,0,462,427,462,0
11293,0,0,0,468,428,462,0
11304,1,0,0,476,429,462,0
11316,4,0,0,483,429,462,0
11328,7,0,0,490,432,463,0
11339,7,0,0,492,433,463,0
11351,9,0,0,496,434,462,0
11363,11,0,0,500,436,462,0
11375,12,0,0,504,436,462,0
11386,14,0,0,508,437,462,0
11398,15,0,0,510,439,462,0
11410,16,0,0,512,441,462,0
11421,16,0,0,514,444,462,0
11433,17,0,0,515,444,462,0
11445,18,0,0,517,445,463,0
11456,18,0,0,519,446,462,0
11468,19,0,0,521,447,463,0
11480,20,0,0,522,448,463,0
11492,20,0,0,522,450,462,0
11503,19,0,0,521,451,462,0
11515,20,0,0,522,452,462,0
11527,20,0,0,522,453,462,0
11538,20,0,0,522,454,462,0
11550,20,0,0,522,455,462,0
11562,20,0,0,523,456,462,0
11574,20,0,0,523,457,462,0
11585,20,0,0,522,457,462,0
11597,20,0,0,522,457,462,0
11609,19,0,0,521,458,462,0
11620,19,0,0,521,458,462,0
11632,19,0,0,520,458,462,0
11644,18,0,0,518,458,462,0
11655,18,0,0,517,459,462,0
11667,18,0,0,518,459,462,0
11679,18,0,0,517,458,462,0
11691,17,0,0,516,458,462,0
11702,17,0,0,516,458,462,0
11714,17,0,0,515,459,463,0
11726,17,0,0,515,459,462,0
11737,16,0,0,514,460,462,0
11749,16,0,0,514,460,463,0
11761,16,2,0,514,461,463,0
11773,16,2,0,513,461,462,0
11784,16,4,0,513,462,462,0
11796,15,4,0,511,462,463,0
11808,15,6,0,511,463,462,0
11819,15,8,0,511,464,462,0
11831,15,8,0,511,464,462,0
11843,15,8,0,510,464,462,0
11854,15,8,0,510,464,462,0
11866,14,8,0,509,464,462,0
11878,14,8,0,509,464,462,0
11890,14,10,0,508,465,462,0
